Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,profesional,total_ambos_sexos,proporcion_profesional_pct,sexo
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Nutricionista,321,8.654623887840389,Mujer
2024,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Otro profesional capacitado en EMP y EMPAM,586,15.799406848207065,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Enfermera/o,3110,15.268299867445629,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Matrona/on,1437,7.054838234572144,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Medico/a,27,0.13255437183956012,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Nutricionista,1181,5.798026412685944,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Otro profesional capacitado en EMP y EMPAM,9856,48.387255142618685,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Tecnico en enfermeria,4758,23.359025970838037,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Enfermera/o,1366,14.102828825108404,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Matrona/on,2,0.020648358455502787,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Medico/a,4,0.041296716911005574,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Nutricionista,1926,19.884369192649185,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Otro profesional capacitado en EMP y EMPAM,1204,12.430311790212677,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Tecnico en enfermeria,5184,53.52054511666322,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Enfermera/o,3232,40.643863179074444,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Matrona/on,458,5.759557344064387,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Medico/a,214,2.691146881287726,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Nutricionista,267,3.357645875251509,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Otro profesional capacitado en EMP y EMPAM,681,8.563883299798793,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Tecnico en enfermeria,3100,38.983903420523134,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Enfermera/o,1888,13.68711033782804,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Matrona/on,1325,9.605625634333768,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Medico/a,100,0.7249528780629259,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Nutricionista,1188,8.61244019138756,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Otro profesional capacitado en EMP y EMPAM,4086,29.62157459765115,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Tecnico en enfermeria,5207,37.748296360736546,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Enfermera/o,4849,44.206399854134375,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Matrona/on,1215,11.07667061719391,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Medico/a,1216,11.085787218524935,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Nutricionista,166,1.51335582094995,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Otro profesional capacitado en EMP y EMPAM,1,0.009116601331023795,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Tecnico en enfermeria,3522,32.1086698878658,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Enfermera/o,5152,42.399802485392144,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Matrona/on,1209,9.949798370504485,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Medico/a,34,0.2798123611225414,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Nutricionista,905,7.44794667105588,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Otro profesional capacitado en EMP y EMPAM,602,4.954324746934409,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Tecnico en enfermeria,4249,34.96831536499054,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Enfermera/o,6576,28.608718350300183,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Matrona/on,131,0.5699121204211258,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Medico/a,2,0.008700948403375968,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Nutricionista,314,1.366048899330027,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Otro profesional capacitado en EMP y EMPAM,762,3.315061341686244,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Tecnico en enfermeria,15201,66.13155833985904,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Enfermera/o,2186,22.685761726857617,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Matrona/on,134,1.3906185139061853,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Medico/a,117,1.2141967621419676,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Nutricionista,129,1.3387297633872977,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Otro profesional capacitado en EMP y EMPAM,1649,17.1129099211291,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Tecnico en enfermeria,5421,56.257783312577835,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Enfermera/o,239,11.473835813730197,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Matrona/on,22,1.056168987037926,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Nutricionista,183,8.785405664906385,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Otro profesional capacitado en EMP y EMPAM,190,9.121459433509362,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Tecnico en enfermeria,1449,69.56313010081612,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Enfermera/o,834,11.099281341495875,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Matrona/on,57,0.7585839765770562,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Medico/a,7,0.09315943571998936,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Nutricionista,386,5.137077455416556,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Otro profesional capacitado en EMP y EMPAM,1153,15.344689912163961,Mujer
2024,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Tecnico en enfermeria,5077,67.56720787862656,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Enfermera/o,12845,40.983345032225124,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Matrona/on,3270,10.433284410694913,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Medico/a,392,1.2507178865420203,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Nutricionista,6061,19.33826813859996,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Otro profesional capacitado en EMP y EMPAM,8400,26.801097568757577,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Tecnico en enfermeria,374,1.1932869631803968,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Enfermera/o,4927,45.654188287620464,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Matrona/on,782,7.246108228317272,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Medico/a,94,0.8710155670867309,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Nutricionista,1586,14.696071163825057,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Otro profesional capacitado en EMP y EMPAM,1412,13.083765752409192,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Tecnico en enfermeria,1991,18.44885100074129,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Enfermera/o,3858,29.45262997175357,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Matrona/on,1764,13.466676845560729,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Medico/a,57,0.4351477212000916,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Nutricionista,3008,22.963585006489044,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Otro profesional capacitado en EMP y EMPAM,4143,31.628368577754028,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Tecnico en enfermeria,269,2.0535918772425377,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Enfermera/o,499,5.509550623826874,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Matrona/on,131,1.4463950535497405,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Medico/a,12,0.13249420337860218,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Nutricionista,100,1.1041183614883514,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Otro profesional capacitado en EMP y EMPAM,5090,56.199624599757094,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Tecnico en enfermeria,3225,35.607817157999335,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Enfermera/o,13342,52.350309974103425,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Matrona/on,1570,6.160244840304481,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Medico/a,759,2.9781056266185355,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Nutricionista,6399,25.107902377776032,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Otro profesional capacitado en EMP y EMPAM,2959,11.610295848701249,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Tecnico en enfermeria,457,1.7931413324962724,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Enfermera/o,10,0.4923682914820286,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Nutricionista,22,1.083210241260463,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Otro profesional capacitado en EMP y EMPAM,848,41.75283111767602,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Tecnico en enfermeria,1151,56.67159034958149,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Enfermera/o,17,8.542713567839195,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Matrona/on,36,18.090452261306535,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Medico/a,1,0.5025125628140703,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Nutricionista,144,72.36180904522614,Mujer
2024,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Otro profesional capacitado en EMP y EMPAM,1,0.5025125628140703,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Enfermera/o,20444,65.47737244979662,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Matrona/on,1650,5.28456586490728,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Medico/a,16,0.05124427505364635,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Nutricionista,6033,19.322294462415528,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Otro profesional capacitado en EMP y EMPAM,3080,9.864522947826924,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Enfermera/o,5731,31.010226719333367,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Matrona/on,1934,10.464801688220335,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Medico/a,50,0.27054813051241816,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Nutricionista,3988,21.578918889670472,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Otro profesional capacitado en EMP y EMPAM,1710,9.252746063524702,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Tecnico en enfermeria,5068,27.422758508738703,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Enfermera/o,12375,72.80696593516502,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Matrona/on,1630,9.589927634288403,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Medico/a,2,0.011766782373360004,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Nutricionista,2496,14.684944401953286,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Otro profesional capacitado en EMP y EMPAM,202,1.1884450197093606,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Tecnico en enfermeria,292,1.7179502265105606,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Enfermera/o,12840,35.91608391608392,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Matrona/on,652,1.8237762237762238,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Medico/a,0,0.0,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Nutricionista,6772,18.94265734265734,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Otro profesional capacitado en EMP y EMPAM,13588,38.008391608391605,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Tecnico en enfermeria,1898,5.3090909090909095,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Enfermera/o,15652,55.407271053842614,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Matrona/on,496,1.7558143651102693,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Medico/a,2044,7.235654359446351,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Nutricionista,1622,5.741796169775921,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Otro profesional capacitado en EMP y EMPAM,1967,6.96307833905625,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Tecnico en enfermeria,6468,22.896385712768595,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Enfermera/o,7721,32.03069902509853,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Matrona/on,55,0.22816842978635138,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Medico/a,1714,7.11055797552375,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Nutricionista,252,1.04542626011201,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Otro profesional capacitado en EMP y EMPAM,2865,11.885500933416305,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Tecnico en enfermeria,11498,47.69964737606306,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Enfermera/o,2638,14.024455077086657,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Matrona/on,22,0.11695906432748539,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Nutricionista,1287,6.842105263157896,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Otro profesional capacitado en EMP y EMPAM,1351,7.182349813928761,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Tecnico en enfermeria,13512,71.83413078149921,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Enfermera/o,217,14.447403462050598,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Nutricionista,468,31.158455392809586,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Otro profesional capacitado en EMP y EMPAM,103,6.857523302263649,Mujer
2025,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Tecnico en enfermeria,714,47.53661784287617,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Enfermera/o,10159,37.79952373865159,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Matrona/on,634,2.358981991367763,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Medico/a,6,0.02232475070695044,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Nutricionista,1499,5.577466884953118,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Otro profesional capacitado en EMP y EMPAM,216,0.8036910254502159,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Tecnico en enfermeria,14362,53.438011608870376,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Enfermera/o,10004,32.76562295296738,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Matrona/on,28,0.09170706144373117,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Medico/a,352,1.1528887724354775,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Nutricionista,272,0.8908685968819599,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Otro profesional capacitado en EMP y EMPAM,115,0.3766540023581816,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Tecnico en enfermeria,19761,64.72225861391327,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Enfermera/o,18337,31.605163825643324,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Matrona/on,34,0.05860149261448836,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Medico/a,96,0.16546303797032008,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Nutricionista,1174,2.023475068512039,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Otro profesional capacitado en EMP y EMPAM,514,0.8859166824660887,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Tecnico en enfermeria,37864,65.26137989279374,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Enfermera/o,11440,51.09652061280093,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Matrona/on,3875,17.30760641386395,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Medico/a,1323,5.909151815623743,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Nutricionista,1969,8.79449729778016,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Otro profesional capacitado en EMP y EMPAM,176,0.7861003171200143,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Tecnico en enfermeria,3606,16.1061235428112,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Enfermera/o,14258,42.47877253091018,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Matrona/on,2070,6.167138388201996,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Medico/a,2523,7.51675852822881,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Nutricionista,2430,7.239684194845822,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Otro profesional capacitado en EMP y EMPAM,950,2.830329211976762,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Tecnico en enfermeria,11334,33.76731714583644,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Enfermera/o,7293,30.873761747523492,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Matrona/on,124,0.5249343832020997,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Medico/a,241,1.020235373804081,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Nutricionista,2894,12.251291169249006,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Otro profesional capacitado en EMP y EMPAM,64,0.2709338752010837,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Tecnico en enfermeria,13006,55.05884345102024,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Enfermera/o,1097,50.71659731853907,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Matrona/on,16,0.7397133610725843,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Medico/a,64,2.9588534442903374,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Nutricionista,186,8.599167822468793,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Otro profesional capacitado en EMP y EMPAM,42,1.9417475728155338,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Tecnico en enfermeria,758,35.04392048081368,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Enfermera/o,1054,58.55555555555556,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Matrona/on,150,8.333333333333332,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Nutricionista,2,0.1111111111111111,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Otro profesional capacitado en EMP y EMPAM,20,1.1111111111111112,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Tecnico en enfermeria,574,31.88888888888889,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Enfermera/o,1597,47.276494967436356,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Matrona/on,312,9.236234458259325,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Medico/a,60,1.7761989342806392,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Nutricionista,509,15.068087625814092,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Otro profesional capacitado en EMP y EMPAM,252,7.460035523978685,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Tecnico en enfermeria,648,19.182948490230906,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Enfermera/o,1456,59.28338762214984,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Nutricionista,354,14.41368078175896,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Tecnico en enfermeria,646,26.302931596091206,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Enfermera/o,4411,33.083327083177075,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Tecnico en enfermeria,8922,66.91667291682292,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Enfermera/o,3586,55.81322957198444,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Matrona/on,257,4.0,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Medico/a,42,0.6536964980544747,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Nutricionista,452,7.035019455252918,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Otro profesional capacitado en EMP y EMPAM,14,0.2178988326848249,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Tecnico en enfermeria,2074,32.280155642023345,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Enfermera/o,2177,32.132841328413285,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Tecnico en enfermeria,4598,67.86715867158671,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Enfermera/o,3834,22.662253221420972,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Otro profesional capacitado en EMP y EMPAM,930,5.497103676557512,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Tecnico en enfermeria,12154,71.84064310202152,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Enfermera/o,6156,32.7064073956009,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Medico/a,251,1.3335458506003612,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Nutricionista,580,3.0815003719052174,Mujer
2025,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Tecnico en enfermeria,11835,62.87854638189353,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Enfermera/o,29973,51.26306247755221,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Matrona/on,10620,18.163471241170534,Mujer
